time,wx,wy,wz
2020-12-08 8:56:59.9030,0.53,-0.32,-0.04
2020-12-08 8:56:59.9220,-0.08,-0.2,0.39
2020-12-08 8:56:59.9220,-0.08,-0.2,0.39
2020-12-08 8:56:59.9410,-0.25,0.43,0.56
2020-12-08 8:56:59.9460,-0.23,0.99,0.52
2020-12-08 8:56:59.9610,0.04,1.19,0.24
2020-12-08 8:56:59.9640,0.04,1.19,0.24
2020-12-08 8:56:59.9800,-0.06,0.49,0.26
2020-12-08 8:56:59.9840,-0.06,0.49,0.26
2020-12-08 8:57:00.0010,-0.12,0.13,0.53
2020-12-08 8:57:00.0060,-0.0,0.09,0.66
2020-12-08 8:57:00.0310,0.64,0.87,0.27
2020-12-08 8:57:00.0320,0.64,0.87,0.27
2020-12-08 8:57:00.0410,1.0,1.18,-0.14
2020-12-08 8:57:00.0450,1.3,1.22,-0.61
2020-12-08 8:57:00.0600,1.56,0.72,-1.34
2020-12-08 8:57:00.0640,1.56,0.72,-1.34
2020-12-08 8:57:00.0800,1.34,-0.08,-1.6
2020-12-08 8:57:00.0830,1.34,-0.08,-1.6
2020-12-08 8:57:00.1000,0.85,-0.61,-1.1
2020-12-08 8:57:00.1030,0.85,-0.61,-1.1
2020-12-08 8:57:00.1220,0.57,-0.55,-0.53
2020-12-08 8:57:00.1220,0.57,-0.55,-0.53
2020-12-08 8:57:00.1410,0.45,-0.52,-0.15
2020-12-08 8:57:00.1460,0.36,-0.15,0.07
2020-12-08 8:57:00.1600,0.16,0.4,0.17
2020-12-08 8:57:00.1640,0.16,0.4,0.17
2020-12-08 8:57:00.1800,0.06,0.49,0.05
2020-12-08 8:57:00.1830,0.06,0.49,0.05
2020-12-08 8:57:00.2000,0.33,-0.05,0.0
2020-12-08 8:57:00.2040,0.33,-0.05,0.0
2020-12-08 8:57:00.2250,0.37,-0.6,0.26
2020-12-08 8:57:00.2260,0.37,-0.6,0.26
2020-12-08 8:57:00.2400,-0.08,-0.79,0.33
2020-12-08 8:57:00.2440,-0.67,-0.72,0.3
2020-12-08 8:57:00.2600,-0.96,0.08,0.09
2020-12-08 8:57:00.2640,-0.96,0.08,0.09
2020-12-08 8:57:00.2800,0.14,0.15,0.03
2020-12-08 8:57:00.2830,0.14,0.15,0.03
2020-12-08 8:57:00.3000,1.41,-0.3,0.15
2020-12-08 8:57:00.3030,1.41,-0.3,0.15
2020-12-08 8:57:00.3220,1.32,-0.69,-0.04
2020-12-08 8:57:00.3220,1.32,-0.69,-0.04
2020-12-08 8:57:00.3400,0.79,-0.84,-0.16
2020-12-08 8:57:00.3440,-0.09,-0.95,-0.25
2020-12-08 8:57:00.3600,-1.71,-0.83,-0.04
2020-12-08 8:57:00.3630,-1.71,-0.83,-0.04
2020-12-08 8:57:00.3800,-2.26,-0.09,-0.11
2020-12-08 8:57:00.3830,-2.26,-0.09,-0.11
2020-12-08 8:57:00.4000,-1.62,0.32,-0.41
2020-12-08 8:57:00.4030,-1.62,0.32,-0.41
2020-12-08 8:57:00.4220,-0.48,0.92,-0.24
2020-12-08 8:57:00.4220,-0.48,0.92,-0.24
2020-12-08 8:57:00.4400,-0.07,1.1,0.03
2020-12-08 8:57:00.4440,0.25,1.15,0.28
2020-12-08 8:57:00.4600,0.83,0.66,0.55
2020-12-08 8:57:00.4630,0.83,0.66,0.55
2020-12-08 8:57:00.4800,1.26,-0.61,0.44
2020-12-08 8:57:00.4830,1.26,-0.61,0.44
2020-12-08 8:57:00.5000,1.15,-1.1,0.24
2020-12-08 8:57:00.5040,1.15,-1.1,0.24
2020-12-08 8:57:00.5240,0.24,-0.14,0.02
2020-12-08 8:57:00.5250,0.24,-0.14,0.02
2020-12-08 8:57:00.5400,-0.29,0.32,-0.13
2020-12-08 8:57:00.5440,-0.67,0.58,-0.3
2020-12-08 8:57:00.5600,-0.79,0.69,-0.73
2020-12-08 8:57:00.5640,-0.79,0.69,-0.73
2020-12-08 8:57:00.5800,-0.31,0.58,-0.9
2020-12-08 8:57:00.5830,-0.31,0.58,-0.9
2020-12-08 8:57:00.6000,0.29,0.27,-0.6
2020-12-08 8:57:00.6030,0.29,0.27,-0.6
2020-12-08 8:57:00.6210,0.75,-0.07,-0.06
2020-12-08 8:57:00.6220,0.75,-0.07,-0.06
2020-12-08 8:57:00.6400,0.93,-0.1,0.14
2020-12-08 8:57:00.6440,1.17,-0.02,0.26
2020-12-08 8:57:00.6600,1.17,-0.73,0.17
2020-12-08 8:57:00.6630,1.17,-0.73,0.17
2020-12-08 8:57:00.6800,0.32,-1.34,0.09
2020-12-08 8:57:00.6830,0.32,-1.34,0.09
2020-12-08 8:57:00.7000,0.14,-0.5,0.45
2020-12-08 8:57:00.7030,0.14,-0.5,0.45
2020-12-08 8:57:00.7200,0.82,0.3,0.5
2020-12-08 8:57:00.7210,0.82,0.3,0.5
2020-12-08 8:57:00.7400,0.9,-0.01,-0.11
2020-12-08 8:57:00.7430,0.9,-0.01,-0.11
2020-12-08 8:57:00.7630,-0.08,-0.8,-0.53
2020-12-08 8:57:00.7660,-0.08,-0.8,-0.53
2020-12-08 8:57:00.7800,-1.51,-0.61,-0.46
2020-12-08 8:57:00.7830,-1.51,-0.61,-0.46
2020-12-08 8:57:00.8000,-2.3,0.75,-0.38
2020-12-08 8:57:00.8030,-2.3,0.75,-0.38
2020-12-08 8:57:00.8220,-2.1,1.91,-0.42
2020-12-08 8:57:00.8230,-2.1,1.91,-0.42
2020-12-08 8:57:00.8420,-1.64,1.94,-0.33
2020-12-08 8:57:00.8450,-0.99,1.5,-0.16
2020-12-08 8:57:00.8590,0.59,0.35,0.14
2020-12-08 8:57:00.8620,0.59,0.35,0.14
2020-12-08 8:57:00.8790,1.77,-0.13,0.2
2020-12-08 8:57:00.8820,1.77,-0.13,0.2
2020-12-08 8:57:00.9000,1.95,-0.23,0.15
2020-12-08 8:57:00.9020,1.8,-0.32,0.08
2020-12-08 8:57:00.9190,0.85,-0.17,0.09
2020-12-08 8:57:00.9210,0.85,-0.17,0.09
2020-12-08 8:57:00.9390,-0.17,0.22,0.22
2020-12-08 8:57:00.9420,-0.17,0.22,0.22
2020-12-08 8:57:00.9590,-0.39,0.16,0.18
2020-12-08 8:57:00.9630,-0.39,0.16,0.18
2020-12-08 8:57:00.9790,0.16,-0.09,-0.01
2020-12-08 8:57:00.9820,0.16,-0.09,-0.01
2020-12-08 8:57:01.0000,0.64,-0.15,-0.18
2020-12-08 8:57:01.0030,0.64,-0.15,-0.18
2020-12-08 8:57:01.0190,0.63,-0.11,-0.05
2020-12-08 8:57:01.0220,0.63,-0.11,-0.05
2020-12-08 8:57:01.0400,0.58,0.09,0.3
2020-12-08 8:57:01.0430,0.58,0.09,0.3
2020-12-08 8:57:01.0590,0.55,0.07,0.43
2020-12-08 8:57:01.0630,0.42,-0.14,0.44
2020-12-08 8:57:01.0800,0.17,-0.85,0.06
2020-12-08 8:57:01.0820,0.17,-0.85,0.06
2020-12-08 8:57:01.0990,0.13,-0.88,-0.08
2020-12-08 8:57:01.0990,0.13,-0.88,-0.08
2020-12-08 8:57:01.1200,0.8,-0.03,0.39
2020-12-08 8:57:01.1230,0.8,-0.03,0.39
2020-12-08 8:57:01.1400,1.22,0.19,0.69
2020-12-08 8:57:01.1420,1.22,0.19,0.69
2020-12-08 8:57:01.1610,0.46,-0.6,0.26
2020-12-08 8:57:01.1620,0.46,-0.6,0.26
2020-12-08 8:57:01.1820,-1.14,-0.7,-0.29
2020-12-08 8:57:01.1850,-1.14,-0.7,-0.29
2020-12-08 8:57:01.2000,-1.84,-0.3,-0.26
2020-12-08 8:57:01.2030,-2.32,0.39,-0.17
2020-12-08 8:57:01.2210,-2.7,1.61,-0.26
2020-12-08 8:57:01.2210,-2.7,1.61,-0.26
2020-12-08 8:57:01.2410,-2.4,1.64,-0.12
2020-12-08 8:57:01.2440,-2.4,1.64,-0.12
2020-12-08 8:57:01.2600,-1.27,0.34,0.29
2020-12-08 8:57:01.2650,-1.27,0.34,0.29
2020-12-08 8:57:01.2800,0.44,-0.31,0.04
2020-12-08 8:57:01.2830,0.44,-0.31,0.04
2020-12-08 8:57:01.3000,1.75,-0.54,-0.37
2020-12-08 8:57:01.3030,1.75,-0.54,-0.37
2020-12-08 8:57:01.3210,1.85,-0.86,-0.57
2020-12-08 8:57:01.3210,1.85,-0.86,-0.57
2020-12-08 8:57:01.3410,1.43,-0.97,-0.63
2020-12-08 8:57:01.3440,0.89,-0.98,-0.64
2020-12-08 8:57:01.3610,0.28,-0.93,-0.66
2020-12-08 8:57:01.3650,-0.19,-0.76,-0.63
2020-12-08 8:57:01.3800,-0.52,-0.38,-0.5
2020-12-08 8:57:01.3840,-0.52,-0.38,-0.5
2020-12-08 8:57:01.4000,-0.12,-0.12,-0.28
2020-12-08 8:57:01.4040,-0.12,-0.12,-0.28
2020-12-08 8:57:01.4230,0.24,-0.21,-0.17
2020-12-08 8:57:01.4230,0.24,-0.21,-0.17
2020-12-08 8:57:01.4400,0.32,-0.24,-0.12
2020-12-08 8:57:01.4430,0.42,-0.17,-0.05
2020-12-08 8:57:01.4610,0.64,0.24,0.19
2020-12-08 8:57:01.4610,0.64,0.24,0.19
2020-12-08 8:57:01.4800,0.83,0.56,0.51
2020-12-08 8:57:01.4830,0.83,0.56,0.51
2020-12-08 8:57:01.5000,0.43,0.15,0.49
2020-12-08 8:57:01.5040,0.43,0.15,0.49
2020-12-08 8:57:01.5210,-0.14,-0.68,-0.1
2020-12-08 8:57:01.5220,-0.14,-0.68,-0.1
2020-12-08 8:57:01.5410,-0.15,-0.72,-0.24
2020-12-08 8:57:01.5450,0.01,-0.43,-0.09
2020-12-08 8:57:01.5610,0.11,0.08,0.31
2020-12-08 8:57:01.5640,0.11,0.08,0.31
2020-12-08 8:57:01.5820,-0.98,-0.01,0.19
2020-12-08 8:57:01.5850,-0.98,-0.01,0.19
2020-12-08 8:57:01.6010,-2.84,-0.67,-0.27
2020-12-08 8:57:01.6040,-2.84,-0.67,-0.27
2020-12-08 8:57:01.6220,-3.19,-0.13,-0.53
2020-12-08 8:57:01.6230,-3.19,-0.13,-0.53
2020-12-08 8:57:01.6410,-3.02,0.49,-0.63
2020-12-08 8:57:01.6440,-2.69,1.05,-0.55
2020-12-08 8:57:01.6610,-1.65,1.49,-0.13
2020-12-08 8:57:01.6640,-1.65,1.49,-0.13
2020-12-08 8:57:01.6800,-0.18,0.46,0.25
2020-12-08 8:57:01.6840,-0.18,0.46,0.25
2020-12-08 8:57:01.7010,1.49,-0.66,0.43
2020-12-08 8:57:01.7040,1.49,-0.66,0.43
2020-12-08 8:57:01.7220,2.5,-1.25,0.29
2020-12-08 8:57:01.7220,2.5,-1.25,0.29
2020-12-08 8:57:01.7410,2.53,-1.38,0.15
2020-12-08 8:57:01.7450,2.21,-1.31,-0.0
2020-12-08 8:57:01.7610,1.0,-0.46,-0.28
2020-12-08 8:57:01.7640,1.0,-0.46,-0.28
2020-12-08 8:57:01.7810,-0.07,0.63,-0.53
2020-12-08 8:57:01.7840,-0.07,0.63,-0.53
2020-12-08 8:57:01.8010,-0.2,1.14,-0.69
2020-12-08 8:57:01.8040,-0.2,1.14,-0.69
2020-12-08 8:57:01.8230,0.28,0.98,-0.68
2020-12-08 8:57:01.8230,0.28,0.98,-0.68
2020-12-08 8:57:01.8410,0.57,0.66,-0.65
2020-12-08 8:57:01.8440,0.8,0.31,-0.57
2020-12-08 8:57:01.8620,0.89,-0.03,-0.45
2020-12-08 8:57:01.8670,0.87,-0.26,-0.3
2020-12-08 8:57:01.8800,0.78,-0.4,-0.12
2020-12-08 8:57:01.8830,0.65,-0.44,0.09
2020-12-08 8:57:01.9000,0.38,0.02,0.48
2020-12-08 8:57:01.9030,0.38,0.02,0.48
2020-12-08 8:57:01.9210,-0.16,0.29,0.53
2020-12-08 8:57:01.9230,-0.16,0.29,0.53
2020-12-08 8:57:01.9410,-0.36,0.16,0.38
2020-12-08 8:57:01.9450,-0.39,-0.06,0.19
2020-12-08 8:57:01.9610,-0.18,-0.43,-0.13
2020-12-08 8:57:01.9640,-0.18,-0.43,-0.13
2020-12-08 8:57:01.9810,-0.01,-0.14,-0.1
2020-12-08 8:57:01.9840,-0.01,-0.14,-0.1
2020-12-08 8:57:02.0010,-0.99,-0.08,-0.27
2020-12-08 8:57:02.0040,-0.99,-0.08,-0.27
2020-12-08 8:57:02.0260,-2.62,0.13,-0.35
2020-12-08 8:57:02.0260,-2.62,0.13,-0.35
2020-12-08 8:57:02.0410,-2.97,0.53,-0.32
2020-12-08 8:57:02.0450,-3.05,0.82,-0.41
2020-12-08 8:57:02.0600,-2.36,1.01,-0.44
2020-12-08 8:57:02.0650,-2.36,1.01,-0.44
2020-12-08 8:57:02.0810,-1.07,0.89,-0.23
2020-12-08 8:57:02.0840,-1.07,0.89,-0.23
2020-12-08 8:57:02.1010,0.2,0.63,-0.1
2020-12-08 8:57:02.1050,0.2,0.63,-0.1
2020-12-08 8:57:02.1250,1.28,0.42,0.06
2020-12-08 8:57:02.1250,1.28,0.42,0.06
2020-12-08 8:57:02.1410,1.66,0.26,0.07
2020-12-08 8:57:02.1440,1.87,-0.04,0.01
2020-12-08 8:57:02.1600,1.86,-0.36,-0.12
2020-12-08 8:57:02.1650,1.61,-0.61,-0.23
2020-12-08 8:57:02.1810,0.63,-0.7,-0.3
2020-12-08 8:57:02.1840,0.63,-0.7,-0.3
2020-12-08 8:57:02.2010,-0.52,-0.47,-0.29
2020-12-08 8:57:02.2040,-0.52,-0.47,-0.29
2020-12-08 8:57:02.2210,-0.96,-0.2,-0.34
2020-12-08 8:57:02.2220,-0.96,-0.2,-0.34
2020-12-08 8:57:02.2410,-0.84,0.03,-0.42
2020-12-08 8:57:02.2450,-0.55,0.21,-0.49
2020-12-08 8:57:02.2610,-0.16,0.26,-0.49
2020-12-08 8:57:02.2640,0.17,0.18,-0.4
2020-12-08 8:57:02.2810,0.42,-0.16,-0.05
2020-12-08 8:57:02.2840,0.42,-0.16,-0.05
2020-12-08 8:57:02.3010,0.44,-0.33,0.26
2020-12-08 8:57:02.3050,0.44,-0.33,0.26
2020-12-08 8:57:02.3250,0.77,-0.37,0.62
2020-12-08 8:57:02.3260,0.77,-0.37,0.62
2020-12-08 8:57:02.3420,0.85,-0.37,0.72
2020-12-08 8:57:02.3450,0.7,-0.44,0.68
2020-12-08 8:57:02.3610,0.14,-0.42,0.33
2020-12-08 8:57:02.3650,0.14,-0.42,0.33
2020-12-08 8:57:02.3810,-0.17,-0.23,0.2
2020-12-08 8:57:02.3840,-0.17,-0.23,0.2
2020-12-08 8:57:02.4010,-0.07,-0.0,0.42
2020-12-08 8:57:02.4040,-0.07,-0.0,0.42
2020-12-08 8:57:02.4220,-1.01,-0.04,0.17
2020-12-08 8:57:02.4230,-1.01,-0.04,0.17
2020-12-08 8:57:02.4420,-1.91,-0.15,-0.01
2020-12-08 8:57:02.4450,-2.65,-0.11,-0.11
2020-12-08 8:57:02.4610,-3.08,0.4,-0.18
2020-12-08 8:57:02.4640,-3.08,0.4,-0.18
2020-12-08 8:57:02.4810,-2.37,1.08,0.06
2020-12-08 8:57:02.4840,-2.37,1.08,0.06
2020-12-08 8:57:02.5010,-1.22,1.06,0.46
2020-12-08 8:57:02.5040,-1.22,1.06,0.46
2020-12-08 8:57:02.5220,0.21,0.18,0.65
2020-12-08 8:57:02.5220,0.21,0.18,0.65
2020-12-08 8:57:02.5410,1.04,-0.19,0.7
2020-12-08 8:57:02.5440,1.89,-0.4,0.69
2020-12-08 8:57:02.5610,3.08,-0.76,0.41
2020-12-08 8:57:02.5640,3.08,-0.76,0.41
2020-12-08 8:57:02.5810,2.84,-0.83,-0.03
2020-12-08 8:57:02.5840,2.84,-0.83,-0.03
2020-12-08 8:57:02.6010,1.36,-0.43,-0.28
2020-12-08 8:57:02.6040,1.36,-0.43,-0.28
2020-12-08 8:57:02.6210,-0.26,-0.0,-0.45
2020-12-08 8:57:02.6240,-0.26,-0.0,-0.45
2020-12-08 8:57:02.6420,-0.66,0.29,-0.47
2020-12-08 8:57:02.6450,-0.76,0.53,-0.52
2020-12-08 8:57:02.6610,-0.21,0.55,-0.71
2020-12-08 8:57:02.6650,-0.21,0.55,-0.71
2020-12-08 8:57:02.6810,0.25,0.3,-0.71
2020-12-08 8:57:02.6830,0.63,-0.04,-0.61
2020-12-08 8:57:02.7010,0.93,-0.76,-0.31
2020-12-08 8:57:02.7040,0.93,-0.76,-0.31
2020-12-08 8:57:02.7210,0.88,-1.27,-0.19
2020-12-08 8:57:02.7240,0.88,-1.27,-0.19
2020-12-08 8:57:02.7420,0.9,-1.36,-0.15
2020-12-08 8:57:02.7450,0.83,-1.33,-0.1
2020-12-08 8:57:02.7610,0.05,-0.77,0.05
2020-12-08 8:57:02.7640,0.05,-0.77,0.05
2020-12-08 8:57:02.7810,-1.03,-0.06,-0.01
2020-12-08 8:57:02.7830,-1.03,-0.06,-0.01
2020-12-08 8:57:02.8010,-0.82,0.02,-0.1
2020-12-08 8:57:02.8040,-0.82,0.02,-0.1
2020-12-08 8:57:02.8210,-0.14,-0.41,0.06
2020-12-08 8:57:02.8250,-0.14,-0.41,0.06
2020-12-08 8:57:02.8420,-0.32,-0.73,0.07
2020-12-08 8:57:02.8460,-0.76,-1.11,0.06
2020-12-08 8:57:02.8610,-1.86,-1.26,-0.03
2020-12-08 8:57:02.8640,-1.86,-1.26,-0.03
2020-12-08 8:57:02.8810,-2.63,-0.4,-0.36
2020-12-08 8:57:02.8840,-2.63,-0.4,-0.36
2020-12-08 8:57:02.9010,-2.87,0.48,-0.3
2020-12-08 8:57:02.9050,-2.87,0.48,-0.3
2020-12-08 8:57:02.9220,-2.36,1.12,0.59
2020-12-08 8:57:02.9260,-2.36,1.12,0.59
2020-12-08 8:57:02.9420,-1.75,1.26,1.03
2020-12-08 8:57:02.9460,-0.89,1.37,1.3
2020-12-08 8:57:02.9610,0.12,1.44,1.34
2020-12-08 8:57:02.9640,1.2,1.39,1.18
2020-12-08 8:57:02.9810,2.27,1.16,0.9
2020-12-08 8:57:02.9840,3.3,0.73,0.56
2020-12-08 8:57:03.0010,4.2,0.07,0.22
2020-12-08 8:57:03.0040,4.86,-0.63,-0.09
2020-12-08 8:57:03.0210,5.12,-1.61,-0.52
2020-12-08 8:57:03.0230,5.12,-1.61,-0.52
2020-12-08 8:57:03.0420,4.67,-1.65,-0.63
2020-12-08 8:57:03.0440,3.81,-1.54,-0.7
2020-12-08 8:57:03.0610,1.71,-0.85,-0.75
2020-12-08 8:57:03.0630,1.71,-0.85,-0.75
2020-12-08 8:57:03.0810,0.72,-0.46,-0.77
2020-12-08 8:57:03.0830,-0.01,-0.12,-0.82
2020-12-08 8:57:03.1010,-0.7,0.07,-0.96
2020-12-08 8:57:03.1030,-0.7,0.07,-0.96
2020-12-08 8:57:03.1210,-0.47,-0.35,-0.9
2020-12-08 8:57:03.1240,-0.47,-0.35,-0.9
2020-12-08 8:57:03.1420,-0.19,-0.61,-0.75
2020-12-08 8:57:03.1450,0.15,-0.78,-0.53
2020-12-08 8:57:03.1610,0.84,-0.97,0.01
2020-12-08 8:57:03.1640,0.84,-0.97,0.01
2020-12-08 8:57:03.1810,0.55,-1.23,0.23
2020-12-08 8:57:03.1840,0.55,-1.23,0.23
2020-12-08 8:57:03.2010,0.06,-0.96,0.17
2020-12-08 8:57:03.2040,0.06,-0.96,0.17
2020-12-08 8:57:03.2210,0.38,0.02,0.25
2020-12-08 8:57:03.2240,0.38,0.02,0.25
2020-12-08 8:57:03.2420,0.46,0.16,0.32
2020-12-08 8:57:03.2460,0.29,0.02,0.37
2020-12-08 8:57:03.2610,-1.07,-0.84,0.11
2020-12-08 8:57:03.2650,-1.07,-0.84,0.11
2020-12-08 8:57:03.2820,-2.0,-1.11,-0.08
2020-12-08 8:57:03.2850,-2.0,-1.11,-0.08
2020-12-08 8:57:03.3020,-1.76,0.24,-0.3
2020-12-08 8:57:03.3050,-1.76,0.24,-0.3
2020-12-08 8:57:03.3210,-1.52,0.96,-0.5
2020-12-08 8:57:03.3250,-1.19,1.53,-0.55
2020-12-08 8:57:03.3420,-0.77,1.8,-0.41
2020-12-08 8:57:03.3450,-0.31,1.62,-0.15
2020-12-08 8:57:03.3620,0.77,0.39,0.42
2020-12-08 8:57:03.3650,0.77,0.39,0.42
2020-12-08 8:57:03.3820,2.02,-0.61,0.62
2020-12-08 8:57:03.3850,2.02,-0.61,0.62
2020-12-08 8:57:03.4020,2.68,-0.94,0.39
2020-12-08 8:57:03.4050,2.68,-0.94,0.39
2020-12-08 8:57:03.4220,2.55,-0.87,0.22
2020-12-08 8:57:03.4250,2.13,-0.7,0.11
2020-12-08 8:57:03.4420,1.49,-0.45,0.06
2020-12-08 8:57:03.4460,0.67,-0.23,-0.02
2020-12-08 8:57:03.4620,-0.69,-0.01,-0.24
2020-12-08 8:57:03.4650,-0.69,-0.01,-0.24
2020-12-08 8:57:03.4820,-0.77,0.01,-0.48
2020-12-08 8:57:03.4850,-0.77,0.01,-0.48
2020-12-08 8:57:03.5020,0.01,0.15,-0.51
2020-12-08 8:57:03.5060,0.01,0.15,-0.51
2020-12-08 8:57:03.5260,0.73,0.06,-0.39
2020-12-08 8:57:03.5260,0.73,0.06,-0.39
2020-12-08 8:57:03.5420,0.98,-0.14,-0.29
2020-12-08 8:57:03.5450,1.15,-0.35,-0.15
2020-12-08 8:57:03.5620,1.15,-0.57,0.23
2020-12-08 8:57:03.5660,1.15,-0.57,0.23
2020-12-08 8:57:03.5820,0.44,-0.56,0.44
2020-12-08 8:57:03.5850,0.44,-0.56,0.44
2020-12-08 8:57:03.6020,-0.46,-0.29,0.29
2020-12-08 8:57:03.6060,-0.46,-0.29,0.29
2020-12-08 8:57:03.6250,-0.87,-0.08,0.24
2020-12-08 8:57:03.6250,-0.87,-0.08,0.24
2020-12-08 8:57:03.6420,-0.83,-0.07,0.37
2020-12-08 8:57:03.6460,-0.9,-0.15,0.41
2020-12-08 8:57:03.6610,-1.5,-0.41,0.11
2020-12-08 8:57:03.6610,-1.5,-0.41,0.11
2020-12-08 8:57:03.6810,-2.68,-0.55,-0.23
2020-12-08 8:57:03.6840,-2.68,-0.55,-0.23
2020-12-08 8:57:03.7020,-2.88,-0.07,-0.5
2020-12-08 8:57:03.7050,-2.88,-0.07,-0.5
2020-12-08 8:57:03.7220,-2.1,0.25,-0.47
2020-12-08 8:57:03.7240,-2.1,0.25,-0.47
2020-12-08 8:57:03.7420,-1.48,0.22,-0.18
2020-12-08 8:57:03.7450,-0.78,0.17,0.09
2020-12-08 8:57:03.7620,0.65,0.2,0.21
2020-12-08 8:57:03.7650,0.65,0.2,0.21
2020-12-08 8:57:03.7820,1.65,0.41,0.04
2020-12-08 8:57:03.7850,1.65,0.41,0.04
2020-12-08 8:57:03.8020,2.12,0.32,-0.01
2020-12-08 8:57:03.8050,2.12,0.32,-0.01
2020-12-08 8:57:03.8220,1.85,-0.28,-0.12
2020-12-08 8:57:03.8250,1.85,-0.28,-0.12
2020-12-08 8:57:03.8420,1.51,-0.6,-0.21
2020-12-08 8:57:03.8460,1.08,-0.79,-0.27
2020-12-08 8:57:03.8620,0.33,-0.56,-0.23
2020-12-08 8:57:03.8650,0.33,-0.56,-0.23
2020-12-08 8:57:03.8820,-0.16,-0.06,-0.33
2020-12-08 8:57:03.8850,-0.16,-0.06,-0.33
2020-12-08 8:57:03.9020,-0.26,0.39,-0.59
2020-12-08 8:57:03.9070,-0.26,0.39,-0.59
2020-12-08 8:57:03.9280,-0.07,0.48,-0.6
2020-12-08 8:57:03.9280,-0.07,0.48,-0.6
2020-12-08 8:57:03.9420,-0.01,0.37,-0.47
2020-12-08 8:57:03.9460,0.05,0.27,-0.3
2020-12-08 8:57:03.9620,0.3,0.27,0.1
2020-12-08 8:57:03.9660,0.3,0.27,0.1
2020-12-08 8:57:03.9820,0.81,0.46,0.42
2020-12-08 8:57:03.9860,0.81,0.46,0.42
2020-12-08 8:57:04.0020,0.86,0.13,0.5
2020-12-08 8:57:04.0070,0.86,0.13,0.5
2020-12-08 8:57:04.0260,0.32,-0.13,0.61
2020-12-08 8:57:04.0260,0.32,-0.13,0.61
2020-12-08 8:57:04.0430,0.01,-0.17,0.68
2020-12-08 8:57:04.0460,-0.19,-0.07,0.84
2020-12-08 8:57:04.0620,-0.83,0.19,1.02
2020-12-08 8:57:04.0670,-0.83,0.19,1.02
2020-12-08 8:57:04.0820,-2.04,-0.19,0.74
2020-12-08 8:57:04.0850,-2.04,-0.19,0.74
2020-12-08 8:57:04.1020,-3.31,-0.14,-0.08
2020-12-08 8:57:04.1070,-3.31,-0.14,-0.08
2020-12-08 8:57:04.1270,-3.72,0.46,-0.8
2020-12-08 8:57:04.1270,-3.72,0.46,-0.8
2020-12-08 8:57:04.1420,-3.53,0.79,-0.77
2020-12-08 8:57:04.1460,-3.19,1.02,-0.55
2020-12-08 8:57:04.1620,-2.02,1.25,-0.26
2020-12-08 8:57:04.1660,-2.02,1.25,-0.26
2020-12-08 8:57:04.1820,-0.23,1.31,-0.34
2020-12-08 8:57:04.1850,-0.23,1.31,-0.34
2020-12-08 8:57:04.2020,1.7,0.84,-0.31
2020-12-08 8:57:04.2070,1.7,0.84,-0.31
2020-12-08 8:57:04.2260,3.29,-0.2,-0.26
2020-12-08 8:57:04.2270,3.29,-0.2,-0.26
2020-12-08 8:57:04.2420,3.72,-0.89,-0.34
2020-12-08 8:57:04.2470,3.85,-1.42,-0.43
2020-12-08 8:57:04.2620,3.16,-1.44,-0.49
2020-12-08 8:57:04.2660,3.16,-1.44,-0.49
2020-12-08 8:57:04.2820,1.36,-0.71,-0.5
2020-12-08 8:57:04.2850,1.36,-0.71,-0.5
2020-12-08 8:57:04.3020,0.43,-0.24,-0.46
2020-12-08 8:57:04.3060,-0.27,0.17,-0.4
2020-12-08 8:57:04.3230,-0.86,0.6,-0.4
2020-12-08 8:57:04.3230,-0.86,0.6,-0.4
2020-12-08 8:57:04.3430,-0.74,0.55,-0.38
2020-12-08 8:57:04.3470,-0.46,0.21,-0.28
2020-12-08 8:57:04.3620,0.26,-0.66,0.06
2020-12-08 8:57:04.3650,0.26,-0.66,0.06
2020-12-08 8:57:04.3820,0.69,-0.82,0.23
2020-12-08 8:57:04.3850,1.02,-0.75,0.35
2020-12-08 8:57:04.4020,0.92,-0.34,0.36
2020-12-08 8:57:04.4050,0.92,-0.34,0.36
2020-12-08 8:57:04.4220,0.3,0.11,0.3
2020-12-08 8:57:04.4260,0.3,0.11,0.3
2020-12-08 8:57:04.4430,0.07,0.19,0.19
2020-12-08 8:57:04.4470,-0.04,0.21,0.07
2020-12-08 8:57:04.4620,-0.11,0.05,0.09
2020-12-08 8:57:04.4650,-0.11,0.05,0.09
2020-12-08 8:57:04.4820,-0.36,-0.06,0.14
2020-12-08 8:57:04.4860,-0.89,-0.16,0.12
2020-12-08 8:57:04.5020,-2.58,-0.6,-0.22
2020-12-08 8:57:04.5070,-2.58,-0.6,-0.22
2020-12-08 8:57:04.5270,-2.91,-0.36,-0.53
2020-12-08 8:57:04.5270,-2.91,-0.36,-0.53
2020-12-08 8:57:04.5430,-2.66,-0.25,-0.68
2020-12-08 8:57:04.5460,-2.21,-0.18,-0.68
2020-12-08 8:57:04.5620,-0.9,-0.19,-0.19
2020-12-08 8:57:04.5660,-0.9,-0.19,-0.19
2020-12-08 8:57:04.5820,-0.12,-0.22,0.06
2020-12-08 8:57:04.5850,0.66,-0.27,0.22
2020-12-08 8:57:04.6020,2.03,-0.39,0.41
2020-12-08 8:57:04.6070,2.03,-0.39,0.41
2020-12-08 8:57:04.6260,2.57,-0.47,0.32
